"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 13 14:13:55 GMT 2023","Mon Nov 13 14:13:56 GMT 2023","777","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Nov 13 14:14:24 GMT 2023","Mon Nov 13 14:14:29 GMT 2023","5153","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula2","testFormula2","subtracting"
"failed","Mon Nov 13 14:13:06 GMT 2023","Mon Nov 13 14:13:11 GMT 2023","4639","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"skipped","Mon Nov 13 14:12:15 GMT 2023","Mon Nov 13 14:12:16 GMT 2023","366","","Cucumber UI/API tests for web calculator","","User calculates (10-2)*2 !=20 by pressing calculator buttons","","User calculates (10-2)*2 !=20 by pressing calculator buttons",""
"passed","Mon Nov 13 14:12:24 GMT 2023","Mon Nov 13 14:12:27 GMT 2023","2706","Surefire suite","Surefire test","com.webcalc.ui.tests.PerformanceTest","com.webcalc.ui.tests.PerformanceTest","testPerformOperation","testPerformOperation",""
"passed","Mon Nov 13 14:12:58 GMT 2023","Mon Nov 13 14:13:02 GMT 2023","4523","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Nov 13 14:13:24 GMT 2023","Mon Nov 13 14:13:29 GMT 2023","5053","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Mon Nov 13 14:14:03 GMT 2023","Mon Nov 13 14:14:04 GMT 2023","709","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"skipped","Mon Nov 13 14:12:15 GMT 2023","Mon Nov 13 14:12:15 GMT 2023","373","","Cucumber UI/API tests for web calculator","","User calculates sin(30)=0.5 by pressing calculator buttons","","User calculates sin(30)=0.5 by pressing calculator buttons",""
"passed","Mon Nov 13 14:14:33 GMT 2023","Mon Nov 13 14:14:38 GMT 2023","5687","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula3","testFormula3","sinus"
"broken","Mon Nov 13 14:12:15 GMT 2023","Mon Nov 13 14:12:16 GMT 2023","374","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Nov 13 14:12:42 GMT 2023","Mon Nov 13 14:12:47 GMT 2023","4514","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Nov 13 14:14:07 GMT 2023","Mon Nov 13 14:14:08 GMT 2023","669","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Nov 13 14:14:41 GMT 2023","Mon Nov 13 14:14:48 GMT 2023","6748","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula4","testFormula4","multiplication"
"skipped","Mon Nov 13 14:12:05 GMT 2023","Mon Nov 13 14:12:14 GMT 2023","8748","","Cucumber UI/API tests for web calculator","","User calculates 10-8=2 by pressing calculator buttons","","User calculates 10-8=2 by pressing calculator buttons",""
